Date,Day,Holiday,ADR_Model,ADR_Confirmation,ADR_True_False,ADR Mid Trans,ADR Mid Box,ADR Mid Session,ODR_Model,ODR_CONF_TIME,ODR_Confirmation,ODR_True_False,ODR Box Color,ODR MAX RET TIME,ODR Close Price,ODR Close Location,ODR Mid Trans,ODR Mid Box,ODR Mid Session,TRANS MAX RET,TRANS MAX EXT,TRANS LOW TIME,TRANS HIGH TIME,RDR_Model,RDR Box Color,RDR_Confirmation,RDR_True_False,RDR_CONF_TIME,RDR IDR MID,RDR DR MID,rdr_idr_highSD,rdr_idr_lowSD,ADR Mid RDR Trans,ADR Mid RDR Box,ADR Mid RDR Session
2023-09-19,Tuesday,No,UX,Short,True,intact,broken,broken,DX,04:10,Long,True,green,08:20,-0.370,inside,broken,intact,intact,-2.260,-0.295,09:25,08:30,DXP,red,Short,False,10:35,-3.045,-2.860,-1.986,-4.103,intact,intact,intact
2023-09-18,Monday,No,DXP/DX,Short,True,broken,broken,broken,RX,07:05,Short,True,green,07:15,1.145,below,intact,broken,broken,0.634,1.534,09:05,08:45,U,green,Long,True,11:40,-0.553,0.076,-1.031,-0.076,intact,broken,broken
2023-09-15,Friday,No,UXP/UX,Long,True,intact,broken,intact,RX,05:10,Short,True,red,07:05,0.228,inside,intact,intact,intact,0.210,1.741,09:25,08:30,DXP,red,Short,True,10:50,3.142,2.824,1.877,4.407,intact,intact,intact
2023-09-14,Thursday,No,UXP/UX,Long,True,intact,intact,broken,UXP,04:05,Short,False,red,08:15,-1.593,above,broken,broken,broken,-3.203,2.153,08:35,09:20,D,red,Long,True,10:40,1.780,1.059,-0.644,4.203,broken,broken,broken
2023-09-13,Wednesday,No,DXP/DX,Long,False,intact,broken,broken,RX,04:45,Short,True,green,08:10,-0.076,inside,broken,broken,intact,-1.069,2.214,08:30,08:30,RX,green,Long,True,11:00,-0.662,-0.597,-1.855,0.531,broken,broken,intact
2023-09-12,Tuesday,No,UXP/UX,Short,False,intact,broken,intact,RX,04:00,Short,True,red,06:30,0.289,below,intact,broken,intact,-0.215,1.326,09:20,08:40,DX,red,Short,True,10:35,0.585,0.489,-0.415,1.585,intact,broken,intact
2023-09-11,Monday,No,DXP/DX,Short,False,intact,intact,intact,UXP,07:30,Long,True,green,08:00,0.725,above,intact,broken,broken,0.376,1.459,08:40,09:10,RX,red,Long,True,13:30,-0.234,-0.083,1.330,-1.798,intact,intact,intact
2023-09-08,Friday,No,UXP/UX,Short,False,intact,intact,broken,UXP,04:20,Short,True,red,04:45,1.125,below,intact,broken,broken,0.179,1.196,08:30,08:40,UXP,green,Short,True,15:00,-2.143,-1.228,-2.973,-1.313,broken,broken,broken
2023-09-07,Thursday,No,RC,Short,True,intact,intact,intact,DXP,04:10,Short,True,green,05:45,1.467,below,intact,intact,intact,1.459,4.189,09:25,08:30,DXP,green,Long,True,10:40,3.734,3.656,2.738,4.730,intact,intact,intact
2023-09-06,Wednesday,No,UXP/UX,Short,True,intact,intact,intact,DXP,06:10,Long,True,red,07:00,0.220,inside,intact,broken,intact,-0.315,0.567,08:35,09:20,RX,red,Short,True,10:55,-1.327,-1.083,0.425,-3.079,intact,intact,intact
2023-09-01,Friday,No,RC,Long,True,broken,broken,intact,RX,05:15,Long,True,green,06:05,0.302,above,intact,broken,broken,-0.143,2.165,08:30,09:20,U,red,Short,True,10:55,0.107,0.286,1.209,-0.995,intact,broken,broken
2023-08-31,Thursday,No,UX,Long,False,broken,broken,broken,D,05:05,Short,False,green,08:15,-1.648,above,broken,broken,broken,-2.352,0.511,09:10,08:30,UXP,green,Long,True,10:30,-2.818,-2.227,-4.591,-1.045,broken,broken,broken
2023-08-30,Wednesday,No,UXP/UX,Long,False,intact,intact,intact,DXP,04:25,Short,False,red,08:25,-1.311,inside,intact,broken,intact,-2.189,-0.689,09:15,08:30,UX,red,Long,True,12:15,-2.320,-1.840,-3.943,-0.697,broken,broken,broken
2023-08-29,Tuesday,No,RC,Long,True,intact,broken,broken,U,04:10,Short,True,red,06:00,0.620,below,intact,broken,intact,0.096,0.716,08:30,09:20,U,green,Long,True,10:30,-2.007,-1.791,-3.928,-0.087,intact,broken,intact
2023-08-25,Friday,No,DXP/DX,Short,True,intact,intact,broken,DXP,04:00,Long,True,green,05:55,1.525,above,intact,intact,broken,0.844,2.172,09:20,08:45,UXP,red,Short,True,10:35,2.988,3.520,4.811,1.164,intact,intact,broken
2023-08-24,Thursday,No,UXP/UX,Long,True,intact,intact,broken,UXP,05:30,Short,True,red,07:15,0.884,below,intact,intact,intact,0.442,1.514,08:35,09:15,DXP,red,Short,True,10:30,6.091,4.906,3.435,8.746,broken,broken,intact
2023-08-23,Wednesday,No,DXP/DX,Long,True,intact,intact,broken,UXP,04:10,Long,False,green,07:10,-3.445,below,intact,broken,intact,-3.482,-1.555,08:30,09:15,RX,green,Long,True,10:40,0.391,0.409,2.664,-1.882,broken,intact,intact
2023-08-22,Tuesday,No,UXP/UX,Long,True,intact,intact,intact,UXP,04:00,Long,True,green,05:15,1.314,above,intact,broken,broken,0.802,1.686,09:15,08:30,U,red,Short,True,10:30,-0.090,-0.017,0.767,-0.948,intact,intact,broken
2023-08-21,Monday,No,UXP/UX,Long,False,intact,broken,intact,RX,04:00,Long,True,green,04:10,0.614,above,intact,intact,intact,-0.355,0.659,09:15,08:30,UXP,green,Short,False,11:40,1.118,0.991,1.945,0.291,intact,intact,intact
2023-08-18,Friday,No,DXP/DX,Long,True,broken,broken,broken,RX,06:30,Short,True,red,06:35,2.205,below,intact,intact,broken,1.764,2.795,09:25,09:10,DXP,green,Long,True,11:00,1.814,1.972,1.298,2.329,intact,intact,broken
2023-08-17,Thursday,No,DXP/DX,Short,False,broken,intact,intact,UXP,04:30,Long,True,red,07:00,0.551,above,intact,broken,broken,0.261,1.362,08:30,08:35,D,red,Short,True,10:30,-1.239,-0.768,-0.043,-2.435,intact,broken,broken
2023-08-16,Wednesday,No,DXP/DX,Short,False,broken,broken,broken,U,04:25,Long,False,green,07:10,-1.717,below,intact,broken,broken,-2.372,-1.366,08:55,08:30,D,green,Short,True,11:55,-1.441,-1.448,-0.393,-2.490,intact,broken,broken
2023-08-15,Tuesday,No,UXP/UX,Long,True,broken,intact,intact,DXP,04:00,Short,True,red,05:25,0.115,below,intact,broken,intact,-0.352,0.625,08:30,09:15,D,red,Short,True,15:25,0.195,0.232,-0.594,0.983,intact,intact,intact
2023-08-11,Friday,No,DXP/DX,Long,False,intact,intact,intact,DX,04:00,Short,True,red,04:05,1.440,below,intact,intact,intact,1.160,5.430,09:25,08:30,DXP,green,Short,True,11:30,3.935,4.075,2.060,5.810,intact,intact,intact
2023-08-09,Wednesday,No,UX,Long,True,intact,intact,intact,UXP,06:55,Short,True,red,08:05,0.848,below,intact,intact,intact,-0.020,1.657,09:25,08:35,DXP,red,Short,True,10:50,3.545,3.399,1.727,5.364,broken,broken,intact
2023-08-08,Tuesday,No,UXP/UX,Short,True,intact,intact,intact,DXP,06:30,Short,True,green,06:45,1.881,below,intact,intact,intact,0.782,2.218,08:30,08:40,DXP,red,Short,True,10:55,4.020,4.020,1.871,6.168,intact,intact,intact
2023-08-07,Monday,No,DXP/DX,Long,True,broken,intact,broken,UX,04:45,Short,True,green,05:45,0.341,below,broken,broken,broken,-0.782,0.436,08:30,09:10,DX,red,Short,False,11:15,0.249,0.036,-0.263,0.760,broken,broken,broken
2023-08-04,Friday,No,UXP/UX,Long,True,intact,intact,broken,UXP,04:00,Long,False,red,07:50,-1.725,below,broken,broken,broken,-3.652,0.261,08:35,08:50,RX,red,Long,False,12:25,-0.859,-1.149,1.290,-3.007,broken,broken,broken
2023-08-03,Thursday,No,DXP/DX,Long,False,intact,intact,intact,DXP,05:05,Long,True,red,08:25,-0.352,inside,broken,broken,broken,-0.881,0.449,09:25,08:35,U,red,Long,True,11:15,0.227,0.438,1.227,-0.773,intact,intact,broken
2023-08-02,Wednesday,No,DXP/DX,Long,False,intact,intact,intact,DXP,04:00,Short,False,red,07:05,-1.022,inside,broken,broken,intact,-1.308,-0.496,09:05,08:50,DXP,red,Short,True,10:45,0.848,0.520,0.004,1.692,intact,intact,intact
2023-08-01,Tuesday,No,RC,Long,True,intact,intact,intact,DXP,04:15,Short,True,red,07:00,3.208,below,intact,intact,broken,1.286,3.558,08:30,09:25,DXP,red,Long,True,10:45,2.701,2.727,1.143,4.260,intact,intact,intact
2023-07-31,Monday,No,UXP/UX,Short,True,intact,intact,intact,DXP,04:05,Long,True,red,04:15,1.814,above,intact,broken,broken,0.953,2.779,09:20,08:55,U,green,NO_CONF,NO_CONF,,0.866,0.913,2.279,-0.547,broken,broken,broken
2023-07-28,Friday,No,DXP/DX,Long,False,intact,intact,intact,UXP,07:10,Long,True,green,07:15,0.921,above,intact,intact,intact,0.550,1.408,08:35,09:00,UXP,green,Long,True,10:30,1.901,1.628,2.723,1.079,intact,intact,intact
2023-07-27,Thursday,No,UXP/UX,Long,True,intact,intact,intact,UXP,04:05,Long,True,green,04:10,0.987,above,intact,intact,broken,0.587,1.236,08:55,08:30,UX,red,Short,True,13:15,1.033,1.107,2.116,-0.049,intact,intact,broken
2023-07-26,Wednesday,No,RC,Long,True,intact,intact,broken,UXP,04:10,Short,True,red,04:15,1.814,below,intact,intact,broken,1.186,3.085,08:55,08:30,DXP,red,Short,False,10:55,3.754,3.788,2.169,5.339,broken,broken,broken
2023-07-24,Monday,No,DXP/DX,Long,False,broken,broken,intact,UX,05:30,Long,True,green,08:20,-0.393,inside,broken,broken,broken,-0.667,-0.059,08:45,09:15,RX,green,NO_CONF,NO_CONF,,-1.178,-1.059,0.578,-2.933,intact,broken,broken
2023-07-21,Friday,No,DXP/DX,Long,True,intact,intact,intact,UXP,04:15,Long,True,green,05:45,2.267,above,intact,broken,broken,2.105,3.628,09:25,09:05,RX,red,Short,True,15:05,-0.494,-0.215,3.128,-4.116,intact,broken,broken
2023-07-20,Thursday,No,DXP/DX,Long,True,broken,intact,broken,DX,04:10,Short,False,red,08:05,-1.146,inside,broken,broken,intact,-1.220,3.878,09:10,08:30,RX,red,Short,True,10:30,2.207,2.427,-4.390,8.805,intact,broken,intact
2023-07-19,Wednesday,No,UXP/UX,Short,True,broken,intact,intact,UXP,04:05,Short,False,red,05:50,-1.614,above,intact,broken,broken,-2.600,-1.457,08:30,09:20,UX,red,Long,False,11:10,-1.679,-1.829,-2.614,-0.743,intact,intact,broken
2023-07-18,Tuesday,No,UXP/UX,Short,False,broken,broken,broken,UX,07:35,Short,True,green,08:25,-0.071,inside,broken,intact,broken,-0.843,1.543,08:45,08:30,DXP,red,Long,True,11:40,3.186,2.771,2.514,3.857,broken,intact,broken
2023-07-17,Monday,No,DXP/DX,Long,True,intact,intact,intact,UXP,04:05,Long,False,green,06:15,-0.968,inside,broken,intact,intact,-1.447,0.415,08:30,09:25,UXP,green,Long,True,11:30,1.021,1.080,1.968,0.074,intact,intact,intact
2023-07-14,Friday,No,UXP/UX,Long,True,broken,intact,broken,UX,04:00,Long,False,green,06:45,-0.129,inside,broken,intact,broken,-1.157,0.129,09:05,08:30,UXP,green,Short,True,14:25,4.671,3.836,7.314,2.029,intact,intact,broken
2023-07-13,Thursday,No,RC,Long,True,intact,intact,intact,UXP,04:20,Long,True,green,04:30,0.885,above,intact,intact,intact,-0.080,1.805,08:35,08:30,UXP,red,Long,True,11:55,2.128,2.004,3.159,1.097,intact,intact,intact
2023-07-12,Wednesday,No,UXP/UX,Short,False,intact,intact,intact,UXP,05:25,Long,True,green,07:05,0.600,above,intact,intact,intact,0.543,5.381,08:30,09:15,UXP,green,Short,True,11:40,6.286,6.148,7.838,4.733,intact,intact,intact
2023-07-11,Tuesday,No,RC,Long,True,intact,intact,broken,UXP,04:00,Short,False,red,08:05,-0.885,inside,broken,broken,broken,-1.407,0.035,09:25,08:30,D,red,Long,True,11:55,0.991,1.009,-0.947,2.929,intact,broken,broken
2023-07-10,Monday,No,DXP/DX,Short,True,intact,intact,broken,DXP,04:10,Long,True,green,06:15,2.016,above,intact,broken,broken,1.254,2.238,08:55,09:00,UX,green,Short,True,12:05,1.406,1.143,2.820,-0.008,broken,broken,broken
2023-07-07,Friday,No,UXP/UX,Long,True,intact,intact,broken,DXP,04:45,Long,True,red,06:15,1.071,above,broken,broken,broken,-0.929,5.212,09:05,08:35,UXP,red,Short,False,10:30,1.847,1.418,3.282,0.412,broken,broken,broken
2023-07-06,Thursday,No,RC,Short,True,intact,intact,intact,DXP,04:45,Long,False,red,08:15,-2.000,below,intact,intact,intact,-8.321,-1.464,08:50,08:30,DXP,red,Long,True,12:55,-9.125,-8.438,-7.161,-11.089,intact,intact,intact
2023-07-05,Wednesday,No,DXP/DX,Long,True,broken,intact,intact,DXP,04:05,Long,False,green,05:40,-2.136,below,intact,broken,intact,-2.455,-0.697,08:35,09:10,UXP,green,Long,True,10:35,3.962,3.061,6.439,1.485,intact,broken,broken
2023-06-30,Friday,No,RC,Long,True,intact,intact,intact,UXP,04:00,Long,True,green,04:25,2.135,above,intact,intact,intact,2.135,6.486,08:30,09:05,UXP,green,NO_CONF,NO_CONF,,9.081,8.858,11.784,6.378,intact,intact,intact
2023-06-29,Thursday,No,UXP/UX,Long,False,intact,intact,broken,DXP,04:00,Long,True,red,04:05,2.299,above,broken,broken,broken,-1.885,2.782,09:25,08:30,D,red,NO_CONF,NO_CONF,,-1.925,-2.402,-0.069,-3.782,broken,intact,intact
2023-06-28,Wednesday,No,UXP/UX,Short,False,broken,broken,broken,U,04:30,Short,False,green,07:15,-0.432,inside,broken,broken,broken,-0.531,1.210,09:25,08:30,U,green,Long,True,10:30,-2.463,-1.660,-4.469,-0.457,broken,broken,intact
2023-06-27,Tuesday,No,DXP/DX,Short,False,intact,intact,intact,UXP,06:35,Long,False,green,08:00,-0.881,inside,broken,broken,broken,-1.343,0.955,08:30,08:35,U,green,Long,True,11:25,0.851,0.731,2.403,-0.701,intact,broken,intact
2023-06-26,Monday,No,UXP/UX,Short,False,intact,intact,intact,DXP,04:45,Short,True,red,08:25,-1.026,inside,broken,broken,broken,-1.238,-0.338,09:25,08:35,UXP,green,Short,True,11:10,-2.132,-1.768,-3.146,-1.119,intact,broken,broken
2023-06-23,Friday,No,UXP/UX,Short,True,intact,intact,intact,DXP,04:50,Short,True,red,07:25,0.654,below,intact,intact,broken,0.654,2.808,08:45,08:30,DXP,green,Long,True,12:15,2.330,2.359,1.173,3.487,intact,intact,intact
2023-06-22,Thursday,No,DXP/DX,Short,True,intact,intact,intact,DXP,05:45,Long,True,green,07:00,-0.353,inside,broken,broken,intact,-1.000,0.655,09:25,08:30,UXP,green,Long,True,11:40,2.261,1.756,4.395,0.126,intact,broken,intact
2023-06-21,Wednesday,No,RC,Long,False,intact,intact,broken,DXP,04:30,Long,False,green,08:25,-1.882,below,intact,intact,intact,-2.422,-1.020,09:15,08:30,DXP,red,Short,True,10:40,-3.745,-3.760,-1.627,-5.863,intact,intact,intact
2023-06-20,Tuesday,No,UX,Short,True,intact,broken,broken,DX,04:25,Short,True,green,08:20,-0.715,inside,broken,broken,broken,-1.268,0.285,09:25,09:00,RX,red,NO_CONF,NO_CONF,,-0.122,-0.150,-2.650,2.407,broken,broken,broken
2023-06-16,Friday,No,UXP/UX,Short,False,intact,broken,intact,RC,04:00,Long,True,red,04:05,4.057,above,intact,broken,broken,2.457,6.629,09:10,09:25,RX,red,Short,True,14:30,0.921,2.614,2.971,-1.129,intact,broken,broken
2023-06-15,Thursday,No,UXP/UX,Short,True,intact,intact,intact,DXP,04:40,Short,True,green,04:50,1.610,below,intact,broken,intact,0.096,2.390,08:35,09:20,RX,green,Long,True,10:45,-1.192,-1.072,-3.068,0.685,intact,broken,intact
2023-06-14,Wednesday,No,UX,Short,False,broken,broken,intact,RX,04:25,Long,True,green,06:50,-0.299,inside,broken,broken,broken,-1.075,0.139,09:05,08:30,RX,green,Long,False,10:45,-0.527,-0.535,0.343,-1.398,broken,broken,broken
2023-06-13,Tuesday,No,UXP/UX,Short,False,intact,intact,intact,UXP,05:40,Short,True,red,05:55,0.293,below,broken,broken,broken,-3.491,2.431,08:30,09:10,RX,red,NO_CONF,NO_CONF,,0.190,0.121,-1.948,2.328,broken,broken,broken
2023-06-12,Monday,No,DXP/DX,Long,False,intact,intact,intact,UXP,04:00,Long,True,green,06:20,-0.333,inside,intact,broken,broken,-0.414,1.023,08:30,08:55,RX,green,Long,True,10:45,-0.529,-0.443,0.333,-1.391,intact,broken,intact
2023-06-09,Friday,No,UXP/UX,Long,True,broken,broken,broken,DX,04:55,Long,True,red,06:40,1.706,above,intact,intact,intact,1.706,3.435,08:30,09:15,UXP,green,Short,True,11:25,6.712,6.141,8.918,4.506,intact,intact,broken
2023-06-08,Thursday,No,DXP/DX,Long,False,intact,intact,broken,DXP,04:05,Long,True,green,08:15,0.161,inside,intact,intact,intact,0.161,2.080,08:30,08:45,UXP,green,Long,True,10:40,2.161,2.186,3.292,1.029,broken,broken,intact
2023-06-07,Wednesday,No,UXP/UX,Long,False,intact,intact,broken,DXP,06:15,Long,True,red,06:20,1.353,above,intact,broken,broken,0.931,1.618,08:55,09:20,U,red,Short,True,10:35,1.672,1.446,4.029,-0.686,broken,broken,intact
2023-06-06,Tuesday,No,DXP/DX,Long,True,intact,intact,broken,UXP,06:00,Short,True,green,07:45,0.546,below,intact,intact,broken,-0.083,0.833,09:25,09:20,DXP,green,Long,True,10:45,1.264,1.468,0.167,2.361,broken,broken,broken
2023-06-02,Friday,No,UXP/UX,Short,False,intact,intact,intact,UXP,04:30,Long,True,red,04:50,1.426,above,broken,broken,broken,-1.235,2.000,08:50,08:30,RX,red,NO_CONF,NO_CONF,,2.096,1.971,6.132,-1.941,intact,broken,intact
2023-06-01,Thursday,No,RC,Short,True,intact,broken,broken,D,06:35,Long,True,red,08:15,-1.319,inside,broken,broken,broken,-1.495,0.220,08:40,09:20,RX,green,Long,True,10:40,-0.654,-0.835,0.484,-1.791,broken,broken,broken
2023-05-31,Wednesday,No,DXP/DX,Short,True,intact,intact,intact,DXP,05:05,Long,False,green,08:05,-1.393,below,intact,broken,broken,-1.822,-0.963,09:10,09:15,RX,red,Short,True,11:15,-0.645,-0.766,1.178,-2.467,intact,intact,intact
2023-05-30,Tuesday,No,UXP/UX,Short,False,intact,intact,intact,UXP,04:00,Long,True,green,04:05,2.909,above,intact,broken,broken,2.105,3.259,09:25,08:40,UX,red,Short,True,13:25,1.329,1.301,3.007,-0.350,intact,intact,broken
2023-05-26,Friday,No,UXP/UX,Long,False,broken,broken,broken,RX,04:40,Long,True,red,06:10,1.307,above,intact,intact,intact,-0.080,1.752,08:35,08:30,UXP,green,Long,True,10:30,3.920,3.755,6.445,1.394,intact,intact,intact
2023-05-25,Thursday,No,UXP/UX,Short,True,broken,broken,broken,RX,04:25,Long,True,red,04:35,1.816,above,intact,intact,intact,1.325,2.620,08:30,09:05,UX,red,Long,True,11:10,0.252,0.963,0.785,-0.282,intact,intact,intact
2023-05-24,Wednesday,No,DXP/DX,Short,True,intact,intact,intact,DXP,05:00,Long,False,red,07:50,-1.597,below,intact,intact,intact,-2.873,-1.597,09:25,08:30,DXP,red,Short,False,10:50,-2.933,-2.791,-1.903,-3.963,intact,intact,intact
2023-05-23,Tuesday,No,UXP/UX,Long,False,intact,intact,intact,DXP,05:20,Short,True,red,05:30,3.556,below,intact,intact,intact,3.472,8.472,09:25,08:30,DXP,green,Short,True,12:35,4.528,5.681,3.333,5.722,intact,intact,intact
2023-05-22,Monday,No,DXP/DX,Long,True,intact,broken,broken,UX,05:30,Short,True,green,08:20,-0.305,inside,broken,broken,intact,-0.610,1.034,09:25,08:40,UX,green,NO_CONF,NO_CONF,,-3.034,-2.500,-5.119,-0.949,broken,broken,intact
2023-05-19,Friday,No,UXP/UX,Short,True,intact,intact,broken,DXP,04:25,Long,False,green,08:15,-0.875,inside,broken,broken,broken,-1.359,0.797,09:25,09:10,RX,green,Short,True,11:25,-1.109,-0.945,0.141,-2.359,intact,intact,intact
2023-05-18,Thursday,No,UXP/UX,Short,False,broken,broken,intact,U,04:00,Long,True,green,05:00,0.732,above,broken,intact,intact,-1.479,0.732,09:05,08:30,UXP,green,Long,True,10:30,3.754,3.183,6.521,0.986,broken,intact,intact
2023-05-17,Wednesday,No,RC,Long,True,broken,broken,broken,D,04:20,Long,True,red,06:40,-0.111,inside,intact,broken,intact,-0.354,0.960,08:30,09:25,U,red,Long,True,11:35,-0.035,0.202,0.889,-0.960,broken,broken,intact
2023-05-15,Monday,No,DXP/DX,Short,False,intact,intact,intact,UXP,06:05,Short,True,green,07:30,0.477,below,broken,intact,broken,-0.591,1.295,08:35,08:30,DXP,red,Long,True,11:20,3.580,3.352,0.864,6.295,intact,broken,broken
2023-05-12,Friday,No,UXP/UX,Long,True,intact,broken,broken,U,05:05,Long,False,red,08:20,-1.444,below,broken,broken,intact,-1.685,-0.111,08:30,08:50,RX,red,Short,True,10:30,-2.417,-2.352,0.259,-5.093,broken,broken,intact
2023-05-11,Thursday,No,UX,Long,True,broken,broken,broken,UX,04:15,Long,False,green,07:20,-0.442,inside,broken,intact,broken,-1.800,0.716,09:05,08:30,DXP,red,Short,False,10:35,-2.379,-2.011,-1.874,-2.884,broken,broken,broken
2023-05-10,Wednesday,No,DXP/DX,Short,True,broken,broken,intact,D,04:00,Short,True,red,07:50,-0.628,inside,intact,intact,intact,-3.349,-0.592,08:30,09:10,UXP,green,Short,False,13:15,-2.913,-2.780,-3.628,-2.197,broken,intact,broken
2023-05-09,Tuesday,No,UXP/UX,Short,False,broken,intact,intact,DXP,04:10,Short,True,red,04:15,1.863,below,intact,intact,intact,1.902,3.804,09:10,08:30,DXP,green,Short,True,11:50,1.784,1.686,0.627,2.941,intact,intact,intact
2023-05-08,Monday,No,UXP/UX,Long,True,intact,intact,broken,UX,04:00,Short,True,green,07:30,-0.043,inside,intact,intact,broken,-0.174,1.522,08:45,08:30,DXP,red,Short,False,10:30,2.080,1.638,1.130,3.029,broken,broken,broken
2023-05-05,Friday,No,UXP/UX,Long,True,intact,broken,broken,RX,05:20,Long,True,red,05:30,1.204,above,broken,intact,intact,-0.777,1.485,08:30,08:45,UXP,green,Long,True,10:30,3.534,3.024,5.165,1.903,broken,intact,intact
2023-05-04,Thursday,No,DXP/DX,Long,True,intact,broken,broken,UX,07:05,Short,True,green,07:35,0.548,below,intact,intact,intact,0.145,0.952,08:30,09:05,DXP,red,Long,True,11:05,1.503,1.387,0.828,2.177,broken,intact,broken
2023-05-03,Wednesday,No,DXP/DX,Long,True,intact,intact,intact,UXP,04:40,Long,True,red,07:00,0.873,above,broken,broken,broken,-0.524,1.794,09:00,08:30,U,red,Short,False,11:25,0.802,0.738,2.111,-0.508,intact,intact,broken
2023-05-02,Tuesday,No,DXP/DX,Long,True,intact,intact,intact,UXP,05:10,Short,True,red,05:40,0.794,below,intact,intact,intact,0.031,0.959,08:30,08:50,DX,red,Short,True,10:30,2.155,2.093,-0.021,4.330,broken,broken,intact
2023-05-01,Monday,No,UXP/UX,Long,True,intact,intact,broken,UXP,04:00,Short,True,red,05:20,2.171,below,intact,intact,broken,1.408,2.539,08:30,08:40,DXP,red,Short,False,11:15,1.678,1.664,0.816,2.539,broken,broken,broken
2023-04-28,Friday,No,UXP/UX,Long,True,broken,broken,intact,DX,05:05,Short,True,red,07:30,-0.014,inside,broken,broken,broken,-2.211,1.254,08:30,09:20,RX,green,Long,True,15:10,-2.662,-2.310,-5.634,0.310,broken,broken,broken
2023-04-27,Thursday,No,RC,Short,False,intact,intact,intact,UXP,06:00,Short,False,green,08:00,-1.849,above,broken,intact,intact,-2.733,0.267,08:35,08:30,UXP,green,Long,True,10:30,-2.953,-2.953,-4.314,-1.593,intact,intact,intact
2023-04-26,Wednesday,No,RC,Long,True,intact,broken,broken,RC,06:35,Short,True,red,06:45,1.368,below,intact,broken,broken,-0.351,2.789,08:30,09:00,D,red,Long,False,11:05,1.474,1.509,-0.509,3.456,intact,broken,broken
2023-04-25,Tuesday,No,DXP/DX,Short,True,intact,intact,intact,DXP,04:20,Short,True,red,07:30,-1.112,inside,broken,broken,intact,-1.157,0.112,09:25,08:30,RX,red,Short,True,10:30,0.388,0.551,-1.079,1.854,intact,intact,intact
2023-04-24,Monday,No,UX,Short,True,intact,intact,broken,DXP,05:10,Long,True,green,05:15,1.475,above,intact,intact,broken,1.162,2.283,08:35,08:50,UXP,green,Short,True,10:35,2.364,2.061,3.303,1.424,intact,broken,broken
