Date,Day,ADR_Model,ADR_Confirmation,ADR_True_False,ADR Mid Trans,ADR Mid Box,ADR Mid Session,ODR_Model,ODR_CONF_TIME,ODR_Confirmation,ODR_True_False,ODR Box Color,ODR MAX RET TIME,ODR Close Price,ODR Close Location,ODR Mid Trans,ODR Mid Box,ODR Mid Session,TRANS MAX RET,TRANS MAX EXT,TRANS LOW TIME,TRANS HIGH TIME,RDR_Model,RDR Box Color,RDR_Confirmation,RDR_True_False,RDR_CONF_TIME,RDR IDR MID,RDR DR MID,rdr_idr_highSD,rdr_idr_lowSD,ADR Mid RDR Trans,ADR Mid RDR Box,ADR Mid RDR Session
2023-09-29,Friday,DXP/DX,Short,False,broken,broken,broken,RX,5:30,Long,True,red,05:35,2.472,Above,intact,broken,intact,-0.361,3.000,09:25,08:50,DX,red,Short,True,10:45,-2.250,-1.625,-0.806,-3.694,intact,broken,broken
2023-09-28,Thursday,UXP/UX,Long,True,intact,intact,broken,UXP,4:00,Short,True,red,04:10,7.059,Below,intact,intact,intact,5.353,9.000,09:25,09:00,DXP,red,Long,False,11:20,9.500,9.794,8.529,10.471,intact,intact,intact
2023-09-27,Wednesday,UXP/UX,Long,True,intact,intact,intact,UXP,4:05,Long,True,green,05:40,2.455,Above,intact,intact,intact,1.576,3.909,09:10,09:20,UXP,green,Long,True,10:40,3.288,3.197,3.939,2.636,intact,intact,intact
2023-09-26,Tuesday,RC,Short,False,intact,intact,intact,DXP,4:50,Long,True,red,05:00,1.238,Above,intact,intact,intact,0.500,2.357,08:45,09:20,UXP,green,Long,True,10:30,2.321,2.310,2.905,1.738,intact,broken,intact
2023-09-25,Monday,DXP/DX,Short,True,broken,broken,broken,U,4:35,Short,True,green,04:55,0.977,Below,broken,intact,intact,-0.500,1.636,08:35,09:15,DXP,red,Short,True,10:40,1.011,0.932,0.250,1.773,broken,intact,intact
2023-09-22,Friday,DXP/DX,Long,True,intact,intact,intact,UXP,4:05,Short,False,red,06:35,-2.065,Above,intact,intact,broken,-4.258,-1.548,08:30,09:25,UXP,red,Short,True,10:55,-3.210,-3.129,-4.161,-2.258,intact,intact,broken
2023-09-21,Thursday,DXP/DX,Short,True,intact,intact,broken,DXP,5:00,Long,True,red,06:20,2.182,Above,intact,intact,intact,1.818,6.030,08:30,09:20,UXP,green,Short,True,10:50,5.470,5.606,6.485,4.455,intact,intact,intact
2023-09-20,Wednesday,DXP/DX,Short,True,intact,intact,intact,DXP,4:35,Short,False,green,06:20,-0.921,Inside,broken,intact,broken,-1.105,0.132,09:05,08:50,UXP,green,Long,False,11:05,-2.303,-1.895,-3.053,-1.553,intact,intact,broken
2023-09-19,Tuesday,UXP/UX,Long,False,broken,broken,broken,UX,4:00,Long,True,red,07:45,1.389,Above,intact,intact,broken,0.944,6.333,08:35,09:10,UXP,red,Short,True,12:20,2.028,1.972,3.389,0.667,intact,intact,broken
2023-09-18,Monday,UXP/UX,Long,True,intact,intact,broken,UXP,4:05,Short,True,red,08:25,-1.333,Inside,intact,broken,broken,-4.000,-0.833,09:10,09:05,RX,red,Long,False,10:35,-0.667,-1.167,-2.083,0.750,intact,intact,broken
2023-09-15,Friday,UXP/UX,Long,True,intact,broken,broken,RC,4:30,Short,True,red,07:30,1.105,Below,intact,intact,broken,0.842,6.211,09:25,08:35,DXP,green,Long,True,10:30,3.342,4.132,1.316,5.368,intact,intact,broken
2023-09-14,Thursday,RC,Long,True,intact,intact,intact,UXP,4:05,Long,False,green,05:25,3.789,Above,intact,intact,intact,1.789,4.158,09:10,08:30,UXP,green,Long,True,12:00,3.895,3.868,5.053,2.737,intact,intact,intact
2023-09-13,Wednesday,RC,Long,True,intact,intact,intact,UXP,4:30,Long,True,green,08:15,-0.800,Inside,broken,intact,broken,-2.025,-0.075,09:15,08:55,DXP,red,Long,False,10:40,-2.000,-1.875,-1.475,-2.525,broken,broken,broken
2023-09-12,Tuesday,DXP/DX,Long,True,intact,intact,intact,UXP,4:20,Long,True,green,04:30,4.111,Above,intact,intact,intact,3.778,6.000,08:35,09:20,UXP,green,Long,True,11:00,6.361,6.639,7.389,5.333,intact,intact,intact
2023-09-11,Monday,DXP/DX,Long,True,intact,intact,broken,UXP,4:35,Short,True,green,05:05,-0.114,Inside,broken,intact,broken,-2.971,-0.086,08:30,09:20,UXP,red,Short,True,11:10,-2.171,-2.200,-3.029,-1.314,intact,intact,intact
2023-09-08,Friday,DXP/DX,Short,True,intact,broken,broken,DX,4:25,Long,True,green,05:05,4.080,Above,intact,intact,intact,1.680,4.480,09:25,08:30,UXP,green,Long,True,10:50,2.220,2.420,3.400,1.040,intact,intact,intact
2023-09-07,Thursday,UXP/UX,Long,False,intact,intact,intact,DXP,5:20,Short,True,red,07:40,-0.212,Inside,broken,broken,broken,-1.333,0.394,08:35,09:20,U,green,Short,True,12:35,-0.924,-1.121,-1.606,-0.242,intact,broken,broken
2023-09-06,Wednesday,RC,Long,False,intact,intact,intact,DXP,4:10,Short,False,red,08:15,-0.263,Inside,broken,broken,broken,-2.211,0.737,08:50,09:20,UXP,green,Short,False,10:50,-3.026,-2.342,-3.947,-2.105,intact,broken,broken
2023-09-05,Tuesday,RC,Long,False,broken,intact,intact,DXP,4:00,Short,True,red,05:40,0.000,Inside,broken,intact,intact,-6.333,0.083,08:40,09:20,UXP,red,Short,False,10:35,-4.667,-4.806,-5.750,-3.583,broken,intact,intact
2023-09-04,Monday,UXP/UX,Short,True,intact,intact,intact,DXP,4:10,Short,True,green,06:40,-0.350,Inside,intact,broken,intact,-0.450,0.450,09:00,08:30,U,green,Long,True,12:35,-1.050,-0.975,-1.900,-0.200,intact,broken,broken
2023-09-01,Friday,UXP/UX,Long,True,intact,intact,intact,UXP,4:45,Long,True,green,04:55,0.704,Above,intact,intact,intact,0.556,4.074,08:30,09:00,UXP,green,Long,True,12:50,3.796,3.537,4.593,3.000,intact,intact,intact
2023-08-31,Thursday,D,Short,True,broken,broken,intact,RX,5:20,Long,True,green,05:55,1.077,Above,intact,intact,intact,0.974,2.513,08:30,09:10,UXP,green,Long,False,10:35,2.090,2.154,2.846,1.333,intact,intact,intact
2023-08-30,Wednesday,UXP/UX,Long,True,intact,intact,broken,UXP,4:00,Short,False,green,06:25,-0.600,Inside,broken,broken,broken,-3.000,1.500,09:00,09:15,UXP,green,Short,True,10:45,-2.550,-2.700,-3.500,-1.600,intact,intact,broken
2023-08-29,Tuesday,RC,Short,True,intact,broken,intact,RX,4:00,Long,True,green,04:25,0.816,Above,intact,broken,broken,-0.395,0.921,09:15,08:35,DX,red,Long,True,11:05,-1.224,-1.105,-0.763,-1.684,intact,broken,broken
2023-08-28,Monday,UXP/UX,Short,True,broken,broken,broken,U,4:15,Long,False,green,07:25,-2.214,Below,broken,broken,broken,-3.714,-0.286,09:15,09:05,RX,green,Short,True,12:15,0.643,0.786,3.357,-2.071,broken,broken,broken
2023-08-25,Friday,UXP/UX,Long,True,intact,intact,intact,UXP,4:15,Long,True,green,04:20,2.182,Above,intact,broken,broken,0.636,3.545,09:10,09:25,UXP,red,Short,True,11:35,1.341,1.409,2.455,0.227,intact,intact,broken
2023-08-24,Thursday,RC,Long,False,broken,intact,broken,DXP,4:20,Long,True,red,04:25,2.190,Above,broken,broken,intact,-2.571,2.524,09:15,08:30,RX,green,Long,True,12:10,-1.071,-0.738,1.667,-3.810,broken,broken,broken
2023-08-23,Wednesday,DXP/DX,Long,True,broken,intact,intact,DXP,5:15,Short,True,red,05:35,2.226,Below,intact,intact,broken,1.677,3.806,09:15,08:40,DXP,green,Long,True,10:45,2.968,2.855,1.323,4.613,intact,intact,intact
2023-08-22,Tuesday,DXP/DX,Long,False,broken,broken,broken,DX,5:20,Long,False,red,07:55,-0.644,Inside,broken,broken,broken,-1.178,0.333,09:05,09:25,U,red,Short,True,14:05,-0.200,-0.256,0.311,-0.711,broken,broken,broken
2023-08-21,Monday,UXP/UX,Long,True,intact,intact,intact,UXP,4:35,Short,False,red,07:35,-2.143,Above,broken,broken,intact,-2.333,1.000,09:20,08:55,D,red,Short,True,12:30,1.286,1.429,-0.714,3.286,intact,broken,broken
2023-08-18,Friday,DXP/DX,Long,True,intact,intact,broken,UXP,5:10,Short,True,red,06:55,0.741,Below,intact,broken,broken,-0.481,1.389,08:55,09:25,RX,red,Short,False,10:35,-0.537,-0.574,-1.185,0.111,broken,intact,intact
2023-08-17,Thursday,DXP/DX,Long,True,intact,intact,intact,UXP,4:35,Short,False,green,07:05,-2.000,Above,intact,intact,intact,-4.857,-1.667,08:30,09:05,UXP,green,Long,False,10:40,-4.095,-4.000,-5.190,-3.000,intact,intact,intact
2023-08-16,Wednesday,RC,Short,True,intact,broken,broken,D,7:35,Long,True,green,08:20,0.596,Above,broken,broken,broken,-0.511,0.766,09:05,08:30,U,red,Short,True,12:15,-0.160,-0.106,0.574,-0.894,broken,broken,broken
2023-08-15,Tuesday,RC,Long,True,intact,broken,broken,RX,4:00,Short,True,red,04:40,1.317,Below,intact,intact,intact,0.417,1.633,09:00,09:20,DXP,red,NO_CONF,NO_CONF,,1.875,1.733,0.983,2.767,intact,intact,intact
2023-08-14,Monday,RC,Long,False,intact,broken,broken,D,4:00,Long,True,green,08:20,-0.756,Inside,broken,broken,broken,-1.423,-0.103,08:45,09:20,U,green,NO_CONF,NO_CONF,,-0.314,-0.308,0.205,-0.833,intact,broken,broken
2023-08-11,Friday,DXP/DX,Long,False,intact,broken,broken,RX,4:10,Long,False,green,05:35,0.392,Above,intact,broken,intact,-0.451,0.902,09:25,08:35,U,green,Long,True,11:55,0.118,0.078,0.824,-0.588,broken,broken,intact
2023-08-10,Thursday,UXP/UX,Long,True,intact,intact,broken,UXP,5:20,Short,True,green,05:30,1.813,Below,intact,intact,intact,0.781,2.969,09:25,08:30,DXP,green,Short,True,11:00,1.734,2.156,1.125,2.344,broken,intact,intact
2023-08-09,Wednesday,UXP/UX,NO_CONF,NO_CONF,broken,broken,intact,UX,4:35,Long,True,green,04:50,1.538,Above,intact,intact,intact,0.949,2.026,08:55,09:20,UXP,green,Long,False,10:35,1.936,1.949,2.564,1.308,intact,intact,intact
2023-08-08,Tuesday,UXP/UX,Short,True,intact,intact,intact,DXP,4:10,Short,True,red,05:00,4.357,Below,intact,intact,broken,0.750,4.429,08:30,09:10,DX,green,Long,True,10:40,1.321,1.268,-0.143,2.786,intact,intact,broken
2023-08-07,Monday,UXP/UX,Long,False,intact,intact,intact,DXP,4:10,Short,True,red,04:25,2.148,Below,intact,intact,intact,0.222,2.815,08:30,09:00,DXP,red,Long,True,15:45,2.000,2.056,1.000,3.000,intact,intact,intact
2023-08-04,Friday,UXP/UX,Long,False,broken,broken,broken,RX,4:10,Long,True,green,08:20,-0.618,Inside,broken,broken,intact,-1.529,0.529,08:35,09:00,RX,green,Long,True,10:30,-0.559,-0.618,0.176,-1.294,broken,broken,intact
2023-08-03,Thursday,DXP/DX,Short,False,intact,intact,intact,DXP,5:00,Long,True,red,05:25,0.813,Above,intact,intact,intact,0.646,3.854,08:40,09:00,UXP,green,Long,True,10:40,2.260,2.198,2.896,1.625,broken,intact,intact
2023-08-02,Wednesday,UXP/UX,Long,False,broken,intact,intact,DXP,4:05,Short,True,red,05:15,-0.684,Inside,broken,intact,intact,-0.737,1.526,09:20,08:35,DXP,red,Short,True,10:35,2.579,2.342,1.737,3.421,intact,intact,intact
2023-08-01,Tuesday,UXP/UX,Long,False,intact,broken,broken,DXP,4:20,Short,True,red,07:55,-0.132,Inside,intact,broken,broken,-0.316,0.711,09:00,08:30,DX,red,Long,True,12:40,0.316,0.237,-0.447,1.079,intact,intact,broken
2023-07-31,Monday,UXP/UX,Short,True,broken,broken,broken,RX,4:05,Long,True,red,05:10,2.864,Above,intact,intact,intact,2.364,4.909,09:00,09:15,UXP,green,Long,False,10:40,3.682,3.477,4.409,2.955,intact,intact,intact
2023-07-28,Friday,RC,Short,False,intact,intact,intact,UXP,4:15,Short,True,green,08:20,-0.278,Inside,broken,broken,broken,-1.222,2.611,09:25,08:55,RX,green,Long,True,14:10,1.194,1.444,-2.167,4.556,broken,broken,broken
2023-07-27,Thursday,DXP/DX,Long,True,intact,intact,intact,UXP,4:45,Short,True,green,05:30,-0.407,Inside,broken,broken,broken,-2.667,0.148,09:25,08:45,RX,green,Long,True,11:05,-0.389,-0.426,-1.963,1.185,intact,intact,intact
2023-07-26,Wednesday,UXP/UX,Long,False,intact,broken,broken,U,4:25,Short,True,green,04:45,1.739,Below,intact,broken,broken,1.304,2.870,08:35,09:05,D,green,Long,False,11:15,0.109,0.370,-0.913,1.130,intact,broken,broken
2023-07-25,Tuesday,UXP/UX,Long,False,intact,broken,broken,RX,4:30,Short,True,red,07:15,0.050,Inside,intact,broken,intact,-0.050,0.750,09:05,09:25,RX,green,Long,True,10:45,-0.475,-0.463,-1.425,0.475,intact,broken,intact
2023-07-24,Monday,UXP/UX,Long,True,intact,broken,broken,D,4:15,Long,True,red,04:35,4.238,Above,intact,intact,intact,4.000,6.619,09:20,09:00,UXP,green,Long,True,10:45,5.476,5.381,7.667,3.286,intact,intact,intact
2023-07-21,Friday,DXP/DX,Long,True,intact,intact,intact,UXP,4:00,Short,False,green,08:20,-2.167,Above,broken,broken,broken,-3.000,2.000,09:15,08:35,RX,green,Long,True,10:35,0.306,0.333,-1.389,2.000,intact,intact,intact
2023-07-20,Thursday,DXP/DX,Long,True,broken,broken,broken,UX,4:15,Long,True,red,06:00,0.348,Above,intact,intact,broken,0.087,2.348,08:40,09:25,UXP,red,Short,True,10:30,2.174,2.130,2.957,1.391,intact,intact,broken
2023-07-19,Wednesday,UXP/UX,Short,True,intact,intact,broken,DXP,4:05,Long,True,red,04:15,2.217,Above,intact,intact,broken,1.391,3.391,09:05,09:00,UXP,green,Short,True,10:35,4.826,4.130,5.435,4.217,intact,intact,broken
2023-07-18,Tuesday,DXP/DX,Long,True,broken,broken,broken,D,4:30,Long,True,red,04:50,0.472,Above,broken,broken,intact,-0.583,0.750,09:00,09:10,UXP,green,Long,True,10:35,1.556,1.250,2.972,0.139,broken,broken,intact
2023-07-17,Monday,DXP/DX,Long,False,intact,intact,broken,DXP,4:05,Short,False,red,05:05,-0.486,Inside,broken,broken,broken,-1.257,0.143,08:50,09:00,U,green,Short,True,12:30,-0.943,-0.857,-1.686,-0.200,intact,broken,broken
2023-07-14,Friday,UXP/UX,Short,True,intact,intact,intact,DXP,4:10,Long,True,green,05:00,-0.619,Inside,broken,intact,intact,-1.905,0.381,09:20,09:00,DXP,red,Short,True,10:30,-2.905,-2.667,-1.429,-4.381,intact,intact,intact
2023-07-13,Thursday,RC,Short,False,broken,broken,broken,U,4:25,Long,False,green,08:20,-2.059,Below,intact,broken,broken,-3.412,-1.235,09:05,08:40,RX,green,Long,True,14:20,-0.029,0.529,3.471,-3.529,intact,broken,broken
2023-07-12,Wednesday,UXP/UX,Long,True,intact,broken,broken,U,4:35,Long,True,green,06:35,0.833,Above,intact,intact,intact,0.625,3.000,08:30,09:25,UXP,red,Short,True,12:35,3.292,3.188,4.208,2.375,intact,intact,intact
2023-07-11,Tuesday,DXP/DX,Long,True,intact,intact,broken,UXP,4:20,Long,False,green,05:20,-1.312,Inside,broken,broken,intact,-2.063,1.875,08:40,09:05,UXP,green,Long,True,10:40,1.406,1.313,2.813,0.000,intact,intact,intact
2023-07-10,Monday,UXP/UX,Long,False,intact,broken,broken,DXP,4:10,Short,False,red,07:45,-0.379,Inside,broken,broken,broken,-1.000,0.414,09:00,09:25,UXP,green,Long,False,10:40,-1.655,-1.500,-2.207,-1.103,intact,broken,broken
2023-07-07,Friday,UXP/UX,Short,False,intact,intact,broken,UXP,4:05,Short,True,green,06:05,0.750,Below,broken,broken,intact,-0.750,4.650,09:05,08:30,RX,green,Long,True,10:30,-0.675,0.125,-2.800,1.450,broken,broken,intact
2023-07-06,Thursday,UXP/UX,Short,False,intact,broken,broken,DX,4:05,Long,True,red,08:25,-1.179,Inside,intact,intact,broken,-2.857,-0.536,08:45,09:15,DXP,red,Long,True,13:00,-3.464,-3.339,-1.036,-5.893,intact,intact,broken
2023-07-05,Wednesday,RC,Short,True,intact,broken,broken,D,4:00,Short,False,green,08:25,-1.897,Above,intact,intact,broken,-4.207,-0.690,08:40,09:25,UXP,red,Short,False,10:35,-2.897,-2.966,-3.448,-2.345,broken,intact,broken
2023-07-04,Tuesday,DXP/DX,Long,True,broken,intact,intact,UXP,5:10,Long,True,green,05:40,3.688,Above,intact,intact,intact,1.688,4.063,09:15,08:40,UXP,green,NO_CONF,NO_CONF,,3.250,3.469,4.875,1.625,intact,intact,intact
2023-07-03,Monday,RC,Long,True,broken,broken,broken,RX,4:25,Short,False,green,05:10,-3.441,Above,intact,broken,broken,-3.647,-1.059,09:20,08:50,RX,red,Long,False,10:50,-0.706,-0.618,-1.765,0.353,intact,broken,broken
2023-06-30,Friday,RC,Long,True,intact,intact,broken,UXP,4:30,Long,False,green,08:10,-1.167,Inside,broken,broken,intact,-1.200,1.967,08:30,09:10,UX,green,Long,True,10:30,0.550,0.567,1.567,-0.467,intact,intact,intact
2023-06-29,Thursday,UXP/UX,Long,False,broken,broken,broken,D,4:35,Long,True,red,08:15,0.500,Above,broken,intact,broken,-0.643,1.679,08:40,09:05,UXP,green,Short,True,11:15,2.429,2.464,3.929,0.929,broken,intact,broken
2023-06-28,Wednesday,DXP/DX,Short,False,broken,broken,broken,RX,4:30,Short,False,green,05:25,1.229,Below,broken,broken,broken,-1.343,1.543,08:30,09:25,DX,red,Long,True,10:30,0.500,0.329,-0.286,1.286,broken,broken,broken
2023-06-27,Tuesday,RC,Short,False,intact,broken,broken,RX,4:45,Long,False,red,07:50,-2.778,Below,intact,intact,intact,-3.111,-1.148,08:30,09:10,DXP,green,Long,False,10:30,-2.046,-2.019,-1.444,-2.648,intact,intact,intact
2023-06-26,Monday,UXP/UX,Short,True,intact,broken,intact,DX,4:15,Short,True,red,08:00,-0.522,Inside,broken,broken,broken,-0.642,0.478,09:25,08:30,U,green,NO_CONF,NO_CONF,,-0.567,-0.493,-1.104,-0.030,intact,broken,broken
2023-06-23,Friday,DXP/DX,Long,False,intact,intact,intact,DXP,,NO_CONF,NO_CONF,red,,,Inside,broken,broken,broken,,,09:20,08:30,DX,green,Long,True,11:00,,,,,intact,intact,intact
2023-06-22,Thursday,UXP/UX,Short,True,intact,intact,broken,DXP,4:05,Long,False,red,07:05,-6.947,Below,intact,intact,intact,-11.105,-6.263,09:05,08:30,DXP,green,Short,True,11:05,-10.868,-11.000,-9.368,-12.368,intact,intact,intact
2023-06-21,Wednesday,UXP/UX,Long,True,intact,intact,broken,UXP,4:30,Short,True,green,06:15,0.778,Below,intact,broken,intact,-0.333,2.000,08:35,09:00,RX,green,Long,True,11:20,-1.389,-1.185,-3.111,0.333,broken,intact,intact
2023-06-20,Tuesday,DXP/DX,Short,True,broken,broken,broken,U,4:20,Long,False,green,08:20,-0.957,Inside,intact,intact,intact,-1.638,-0.702,08:40,09:00,DXP,red,Long,True,14:25,-3.223,-2.840,-2.340,-4.106,broken,intact,broken
2023-06-19,Monday,UXP/UX,Short,True,intact,broken,broken,RX,5:05,Long,True,green,06:20,1.326,Above,intact,intact,broken,0.196,1.348,09:10,08:30,UXP,red,Short,True,10:55,0.696,0.707,1.000,0.391,intact,intact,broken
2023-06-16,Friday,UXP/UX,Short,True,intact,broken,broken,RX,4:00,Short,False,red,08:25,-1.205,Above,broken,broken,intact,-2.282,0.179,09:25,08:50,U,green,Long,True,10:50,-0.885,-0.769,-1.513,-0.256,broken,broken,intact
2023-06-15,Thursday,DXP/DX,Short,False,broken,broken,broken,RX,4:10,Long,True,red,05:00,1.259,Above,intact,intact,intact,0.370,2.852,08:40,09:15,UXP,green,Long,True,10:30,2.389,2.537,2.963,1.815,intact,intact,intact
2023-06-14,Wednesday,DXP/DX,Long,True,intact,intact,intact,UXP,4:25,Long,True,green,07:55,-0.121,Inside,intact,intact,broken,-0.190,0.741,08:30,09:10,UX,red,Short,True,10:30,0.207,0.207,0.621,-0.207,intact,intact,broken
2023-06-13,Tuesday,RC,Short,False,broken,broken,broken,UX,4:50,Long,True,green,05:10,3.444,Above,intact,intact,intact,2.815,6.000,08:30,09:25,UXP,green,NO_CONF,NO_CONF,,6.519,6.407,7.630,5.407,intact,intact,intact
2023-06-12,Monday,DXP/DX,Short,True,intact,intact,intact,DXP,4:05,Short,True,red,07:05,0.565,Below,intact,intact,intact,0.536,1.174,09:00,09:00,DXP,red,Short,True,14:45,1.688,1.594,0.913,2.464,intact,intact,intact
2023-06-09,Friday,DXP/DX,Long,False,broken,broken,intact,U,4:50,Long,True,green,06:10,0.200,Above,broken,broken,broken,-0.855,0.473,09:20,09:00,U,green,Long,False,10:35,-0.227,-0.300,0.255,-0.709,intact,broken,broken
2023-06-08,Thursday,RC,Long,False,broken,intact,broken,UXP,4:00,Short,False,red,06:20,-1.556,Above,broken,broken,intact,-1.963,-0.370,09:20,08:50,D,red,Short,True,10:30,0.630,0.648,-0.519,1.778,intact,broken,intact
2023-06-07,Wednesday,UXP/UX,Long,False,intact,intact,broken,DXP,4:30,Long,True,red,04:35,2.829,Above,intact,intact,intact,2.257,3.743,09:20,08:55,UXP,green,Long,True,11:35,3.143,2.957,4.114,2.171,intact,intact,intact
2023-06-06,Tuesday,DXP/DX,Short,True,intact,intact,intact,DXP,4:25,Short,True,red,06:00,0.211,Below,broken,broken,intact,-0.684,0.368,08:30,09:10,RX,green,Long,True,10:30,-0.711,-0.702,-1.456,0.035,intact,intact,broken
2023-06-05,Monday,UXP/UX,Short,True,intact,broken,broken,DX,4:00,Long,True,green,05:55,0.644,Above,intact,broken,broken,0.133,1.244,09:25,08:45,RX,red,Short,True,14:35,-1.211,-1.267,0.267,-2.689,intact,broken,intact
2023-06-02,Friday,UXP/UX,Long,True,intact,intact,intact,UXP,4:25,Short,False,red,08:05,-3.950,Above,intact,intact,intact,-7.200,-3.350,08:30,09:20,UXP,red,Short,True,10:30,-6.100,-6.025,-7.150,-5.050,intact,intact,intact
2023-06-01,Thursday,DXP/DX,Short,False,intact,intact,broken,UXP,4:35,Short,True,red,08:10,-0.103,Inside,broken,intact,broken,-0.897,1.462,09:05,08:45,DX,green,Long,True,10:30,0.295,0.359,-0.385,0.974,broken,broken,intact
2023-05-31,Wednesday,DXP/DX,Short,True,intact,broken,broken,DX,4:20,Long,False,red,08:25,-3.529,Below,intact,intact,broken,-3.706,-1.044,09:00,09:25,DX,red,Long,False,10:35,-1.206,-1.199,-0.882,-1.529,intact,intact,intact
2023-05-30,Tuesday,UXP/UX,Short,False,intact,intact,intact,DXP,4:00,Short,True,red,04:20,1.105,Below,intact,intact,intact,1.105,4.974,09:25,08:30,DXP,red,Short,True,10:40,5.171,5.303,4.342,6.000,intact,intact,intact
2023-05-29,Monday,UXP/UX,Short,False,broken,broken,broken,U,4:00,Short,True,green,04:25,5.250,Below,intact,intact,intact,5.188,6.938,09:05,08:30,DXP,green,Long,True,10:30,5.125,5.250,4.188,6.063,intact,intact,intact
2023-05-26,Friday,DXP/DX,Long,False,broken,broken,broken,U,5:30,Long,True,red,05:45,1.000,Above,intact,intact,intact,0.095,2.071,08:35,09:20,UXP,red,Short,True,10:40,1.357,1.405,1.619,1.095,intact,intact,intact
2023-05-25,Thursday,RC,Short,False,intact,intact,intact,DXP,4:20,Short,True,red,04:25,2.200,Below,intact,intact,intact,0.867,5.067,09:15,08:40,DXP,red,Short,True,11:30,5.217,5.117,4.600,5.833,intact,intact,intact
2023-05-24,Wednesday,UXP/UX,Short,True,broken,broken,broken,DXP,4:05,Long,True,red,04:25,1.118,Above,intact,intact,broken,0.412,4.118,08:45,09:25,UXP,red,Long,False,10:30,3.029,3.029,4.588,1.471,broken,intact,broken
2023-05-23,Tuesday,UXP/UX,Long,False,broken,intact,broken,DXP,6:20,Long,True,red,06:25,2.824,Above,intact,intact,intact,1.706,2.912,09:15,08:30,UXP,green,NO_CONF,NO_CONF,,2.824,3.132,4.029,1.618,intact,intact,intact
2023-05-22,Monday,DXP/DX,Long,False,intact,intact,broken,DXP,4:05,Long,True,green,04:10,0.423,Above,intact,intact,intact,0.115,1.462,08:40,09:15,UXP,green,Long,True,11:25,0.462,0.394,0.923,0.000,broken,broken,broken
2023-05-19,Friday,DXP/DX,Short,False,intact,intact,intact,UXP,4:15,Short,False,red,08:15,-2.767,Above,intact,broken,intact,-3.900,-0.667,09:25,09:00,D,red,Short,True,10:40,-0.317,-0.283,-0.800,0.167,intact,intact,broken
2023-05-18,Thursday,UXP/UX,Short,False,broken,broken,broken,RX,4:55,Short,False,green,07:10,-0.545,Inside,broken,intact,intact,-0.909,2.182,09:00,08:30,DXP,red,Short,True,11:55,1.818,1.750,0.773,2.864,broken,intact,intact
2023-05-17,Wednesday,DXP/DX,Short,False,intact,intact,broken,DXP,4:05,Long,True,red,04:25,1.741,Above,intact,intact,intact,1.407,6.370,08:40,09:20,UXP,red,Short,False,10:35,4.667,4.870,5.741,3.593,intact,intact,intact
